24:d3:f2:a7:b3:cd,b4:74:9f:ba:83:34,b0:89:00:74:7c:84,9c:d6:43:cb:23:c0,30:99:35:90:32:9f,44:fb:5a:d2:d0:61,d8:0d:17:db:be:92,10:10:81:ad:c4:92,f4:e3:fb:90:3a:a8,indoor,roomNum
-100,-91,-65,-61,-100,-73,-100,-100,-62,0,0
-100,-86,-65,-79,-100,-73,-82,-100,-62,0,0
-100,-100,-65,-60,-100,-74,-82,-100,-62,0,0
-100,-100,-65,-63,-100,-76,-83,-100,-62,0,0
-100,-100,-65,-61,-100,-72,-83,-100,-62,0,0
-100,-100,-65,-63,-100,-100,-80,-100,-62,0,0
-100,-100,-65,-100,-100,-71,-100,-100,-61,0,0
-100,-100,-65,-60,-100,-73,-100,-100,-62,0,0
-100,-100,-65,-62,-100,-78,-82,-100,-62,0,0
-100,-100,-65,-62,-100,-76,-82,-100,-62,0,0
-100,-100,-65,-60,-100,-75,-84,-100,-62,0,0
-100,-72,-68,-47,-72,-77,-80,-100,-66,0,0
-100,-100,-67,-52,-100,-100,-83,-84,-68,0,0
-100,-100,-69,-51,-100,-100,-83,-100,-66,0,0
-100,-100,-68,-60,-100,-73,-84,-100,-65,0,0
-100,-86,-69,-60,-100,-71,-85,-82,-65,0,0
-100,-100,-69,-70,-100,-73,-84,-100,-65,0,0
-100,-100,-70,-58,-100,-73,-86,-100,-64,0,0
-100,-82,-69,-60,-100,-74,-83,-76,-65,0,0
-100,-100,-71,-60,-100,-90,-84,-82,-67,0,0
-100,-100,-69,-63,-100,-74,-100,-83,-67,0,0
-100,-100,-69,-63,-100,-74,-86,-100,-66,0,0
-100,-100,-76,-59,-100,-74,-83,-100,-65,0,0
-100,-81,-72,-54,-100,-74,-83,-100,-65,0,0
-100,-100,-69,-61,-100,-73,-84,-100,-66,0,0
-100,-100,-69,-65,-100,-82,-83,-100,-65,0,0
-100,-100,-71,-67,-100,-100,-100,-100,-57,0,0
-100,-100,-72,-71,-100,-100,-100,-100,-41,0,0
-100,-100,-77,-64,-100,-83,-79,-100,-39,0,0
-100,-100,-76,-63,-100,-81,-81,-100,-48,0,0
-100,-100,-67,-59,-100,-81,-72,-81,-42,0,0
-100,-100,-67,-62,-100,-78,-74,-100,-42,0,0
-100,-100,-69,-63,-100,-78,-88,-100,-50,0,0
-100,-100,-70,-67,-100,-84,-83,-100,-53,0,0
-100,-85,-76,-56,-100,-72,-70,-100,-57,0,0
-100,-100,-70,-56,-83,-82,-78,-100,-71,0,0
-100,-100,-70,-60,-84,-81,-77,-85,-74,0,0
-100,-85,-70,-67,-100,-82,-75,-100,-70,0,0
-100,-86,-69,-62,-100,-85,-79,-100,-71,0,0
-100,-100,-69,-59,-100,-83,-78,-100,-72,0,0
-100,-90,-69,-56,-100,-83,-79,-100,-74,0,0
-100,-100,-75,-56,-100,-80,-84,-100,-72,0,0
-100,-80,-63,-52,-100,-80,-68,-100,-76,0,0
-100,-81,-63,-58,-100,-80,-68,-79,-77,0,0
-100,-100,-71,-46,-100,-100,-79,-100,-68,0,0
-100,-84,-75,-56,-100,-100,-73,-71,-75,0,0
-100,-74,-67,-40,-100,-83,-69,-70,-74,0,0
-100,-74,-65,-41,-100,-73,-74,-72,-77,0,0
-100,-73,-66,-38,-100,-76,-72,-100,-84,0,0
-100,-72,-66,-38,-100,-79,-73,-69,-69,0,0
-100,-78,-64,-34,-100,-100,-100,-100,-64,0,0
-100,-81,-65,-35,-65,-76,-79,-81,-62,0,0
-100,-77,-69,-34,-100,-77,-100,-100,-61,0,0
-100,-100,-66,-41,-69,-81,-86,-100,-66,0,0
-100,-100,-67,-47,-100,-89,-80,-92,-62,0,0
-100,-100,-60,-57,-100,-76,-70,-100,-62,0,0
-100,-100,-59,-57,-100,-73,-74,-100,-66,0,0
-100,-100,-59,-57,-100,-78,-74,-100,-66,0,0
-100,-100,-58,-57,-100,-100,-74,-100,-66,0,0
-100,-100,-60,-58,-100,-100,-77,-100,-65,0,0
-100,-100,-59,-57,-100,-75,-70,-100,-66,0,0
-100,-89,-59,-57,-100,-100,-77,-80,-66,0,0
-100,-100,-59,-57,-100,-76,-86,-82,-64,0,0
-100,-100,-59,-63,-100,-77,-82,-77,-66,0,0
-100,-100,-59,-59,-100,-81,-72,-100,-69,0,0
-100,-85,-62,-57,-87,-79,-74,-100,-66,0,0
-100,-100,-59,-56,-86,-77,-75,-100,-66,0,0
-100,-100,-62,-58,-100,-78,-100,-100,-66,0,0
-100,-100,-59,-56,-100,-77,-75,-100,-66,0,0
-100,-90,-62,-100,-100,-77,-79,-82,-67,0,0
-100,-100,-59,-57,-100,-78,-74,-100,-67,0,0
-100,-100,-59,-56,-100,-80,-73,-100,-66,0,0
-100,-100,-59,-57,-85,-78,-100,-100,-66,0,0
-100,-100,-63,-51,-100,-92,-78,-100,-71,0,0
-100,-81,-67,-55,-75,-76,-72,-100,-70,0,0
-100,-76,-57,-50,-81,-71,-100,-100,-62,0,0
-100,-100,-61,-55,-100,-100,-100,-100,-53,0,0
-100,-91,-75,-74,-100,-100,-77,-100,-53,0,0
-100,-100,-80,-59,-100,-73,-77,-100,-65,0,0
-100,-100,-83,-61,-100,-71,-100,-100,-65,0,0
-100,-100,-85,-61,-100,-75,-76,-100,-65,0,0
-100,-100,-84,-60,-100,-72,-76,-100,-65,0,0
-100,-100,-100,-61,-100,-74,-78,-100,-65,0,0
-100,-100,-82,-59,-100,-72,-77,-100,-65,0,0
-100,-100,-93,-61,-88,-74,-100,-100,-65,0,0
-100,-100,-82,-67,-100,-72,-77,-100,-66,0,0
-100,-93,-83,-59,-100,-72,-77,-100,-67,0,0
-100,-100,-84,-61,-100,-73,-80,-100,-65,0,0
-100,-100,-85,-61,-89,-73,-85,-100,-62,0,0
-100,-100,-70,-62,-100,-100,-77,-100,-40,0,0
-100,-100,-70,-60,-100,-100,-78,-100,-42,0,0
-100,-100,-70,-63,-100,-100,-77,-100,-40,0,0
-100,-100,-69,-100,-100,-100,-75,-100,-40,0,0
-100,-100,-70,-72,-100,-100,-77,-100,-40,0,0
-100,-100,-70,-60,-100,-100,-77,-100,-40,0,0
-100,-90,-69,-59,-100,-85,-76,-100,-43,0,0
-100,-100,-70,-59,-100,-100,-77,-100,-40,0,0
-100,-100,-71,-62,-100,-100,-78,-100,-40,0,0
-100,-100,-69,-60,-100,-100,-79,-100,-40,0,0
-100,-100,-72,-60,-100,-100,-80,-100,-40,0,0
-100,-100,-70,-57,-100,-90,-83,-100,-40,0,0
-100,-100,-71,-60,-100,-100,-100,-100,-40,0,0
-100,-91,-100,-62,-100,-92,-81,-100,-40,0,0
-100,-100,-69,-61,-100,-100,-77,-100,-40,0,0
-100,-100,-69,-61,-100,-100,-77,-100,-40,0,0
-100,-100,-68,-73,-100,-100,-78,-100,-40,0,0
-100,-88,-69,-60,-100,-93,-100,-100,-40,0,0
-100,-100,-70,-63,-100,-100,-79,-100,-40,0,0
-100,-100,-70,-64,-100,-89,-84,-100,-40,0,0
-100,-100,-71,-60,-100,-100,-79,-100,-40,0,0
-100,-95,-74,-62,-100,-83,-91,-100,-56,0,0
-100,-75,-65,-53,-74,-100,-82,-100,-89,0,0
-100,-76,-64,-53,-73,-88,-81,-82,-87,0,0
-100,-100,-73,-60,-100,-100,-86,-84,-90,0,0
-100,-100,-71,-59,-100,-87,-91,-100,-96,0,0
-100,-100,-71,-66,-93,-83,-100,-100,-84,0,0
-100,-86,-70,-59,-100,-100,-100,-100,-90,0,0
-100,-100,-73,-59,-100,-100,-88,-100,-93,0,0
-100,-100,-70,-60,-83,-100,-100,-94,-100,0,0
-100,-100,-70,-61,-100,-88,-100,-100,-87,0,0
-100,-100,-72,-61,-100,-100,-100,-100,-86,0,0
-100,-100,-72,-59,-100,-100,-85,-83,-89,0,0
-100,-92,-73,-60,-83,-90,-85,-100,-92,0,0
-100,-100,-73,-60,-100,-100,-86,-100,-92,0,0
-100,-100,-73,-60,-85,-100,-86,-100,-89,0,0
-100,-89,-74,-61,-83,-90,-86,-100,-91,0,0
-100,-89,-72,-59,-100,-100,-89,-100,-89,0,0
-100,-100,-71,-67,-100,-88,-89,-88,-95,0,0
-100,-100,-64,-49,-72,-100,-70,-75,-69,0,0
-100,-86,-61,-60,-100,-79,-70,-85,-64,0,0
-100,-79,-74,-47,-79,-100,-66,-100,-71,0,0
-100,-100,-73,-46,-100,-100,-67,-74,-72,0,0
-100,-82,-74,-47,-80,-100,-65,-76,-72,0,0
-100,-100,-73,-47,-78,-100,-66,-87,-73,0,0
-100,-83,-74,-47,-100,-100,-69,-76,-72,0,0
-81,-100,-74,-52,-100,-100,-65,-75,-72,0,0
-100,-100,-73,-46,-100,-100,-66,-76,-73,0,0
-100,-100,-75,-47,-100,-100,-66,-79,-71,0,0
-87,-86,-73,-46,-80,-100,-66,-76,-72,0,0
-100,-82,-73,-51,-100,-100,-66,-75,-73,0,0
-81,-100,-73,-47,-79,-100,-65,-76,-72,0,0
-100,-100,-73,-54,-79,-100,-66,-100,-72,0,0
-100,-100,-73,-46,-100,-100,-63,-100,-72,0,0
-82,-100,-73,-47,-80,-100,-66,-76,-72,0,0
-100,-76,-77,-54,-100,-100,-59,-64,-64,0,0
-100,-69,-62,-41,-75,-78,-77,-100,-84,0,0
-100,-100,-70,-74,-100,-100,-85,-100,-64,0,0
-100,-100,-73,-59,-100,-100,-86,-80,-62,0,0
-100,-100,-66,-58,-100,-65,-81,-100,-58,0,0
-100,-88,-57,-60,-100,-65,-100,-100,-62,0,0
-100,-78,-63,-52,-100,-78,-82,-100,-62,0,0
-100,-74,-60,-56,-100,-77,-76,-74,-80,0,0
-100,-100,-64,-59,-90,-77,-69,-100,-63,0,0
-100,-100,-67,-51,-100,-71,-71,-100,-73,0,0
-100,-100,-65,-52,-100,-69,-72,-100,-66,0,0
-100,-79,-58,-60,-89,-72,-81,-100,-64,0,0
-100,-88,-71,-67,-100,-100,-82,-91,-65,0,0
-100,-100,-66,-64,-100,-88,-83,-100,-48,0,0
-100,-91,-68,-63,-100,-72,-100,-77,-63,0,0
-100,-79,-70,-43,-100,-73,-100,-100,-63,0,0
-100,-100,-66,-50,-100,-84,-78,-100,-72,0,0
-100,-100,-66,-50,-100,-79,-100,-86,-73,0,0
-100,-100,-65,-50,-100,-81,-80,-100,-79,0,0
-100,-100,-66,-50,-100,-80,-78,-90,-74,0,0
-100,-100,-66,-50,-100,-80,-79,-100,-71,0,0
-100,-100,-73,-69,-100,-73,-100,-100,-51,0,0
-100,-67,-65,-48,-100,-100,-70,-100,-70,0,0
-100,-100,-70,-50,-75,-86,-67,-74,-68,0,0
-100,-70,-63,-46,-68,-74,-69,-77,-66,0,0
-100,-77,-75,-42,-100,-100,-69,-100,-71,0,0
-100,-73,-54,-53,-100,-75,-70,-100,-67,0,0
-87,-100,-72,-65,-100,-100,-78,-100,-65,0,0
-100,-80,-60,-49,-71,-74,-75,-100,-76,0,0
-100,-78,-60,-56,-100,-77,-76,-92,-60,0,0
-100,-100,-62,-53,-100,-100,-76,-81,-56,0,0
-100,-92,-57,-52,-85,-100,-75,-82,-61,0,0
-100,-78,-67,-51,-100,-89,-86,-81,-59,0,0
-100,-81,-67,-56,-100,-77,-71,-91,-64,0,0
-100,-100,-65,-57,-100,-68,-88,-91,-68,0,0
-100,-78,-68,-52,-100,-70,-84,-100,-60,0,0
-100,-73,-65,-51,-100,-69,-84,-77,-68,0,0
-100,-77,-65,-52,-100,-100,-75,-77,-57,0,0
-100,-100,-72,-55,-100,-68,-100,-89,-75,0,0
-100,-79,-62,-53,-100,-78,-70,-74,-75,0,0
-100,-85,-51,-50,-100,-100,-76,-84,-65,0,0
-100,-85,-56,-49,-89,-70,-79,-100,-68,0,0
-100,-88,-65,-70,-100,-77,-68,-100,-70,0,0
-100,-81,-58,-63,-100,-89,-78,-100,-67,0,0
-100,-100,-58,-58,-100,-100,-83,-100,-64,0,0
-100,-84,-77,-47,-100,-100,-87,-100,-100,0,0
-100,-89,-73,-59,-100,-100,-89,-100,-63,0,0
-100,-100,-73,-56,-100,-68,-80,-100,-63,0,0
-100,-100,-81,-61,-100,-100,-78,-100,-59,0,0
-100,-100,-77,-66,-100,-93,-81,-100,-70,0,0
-100,-100,-78,-71,-100,-83,-100,-100,-65,0,0
-100,-100,-79,-100,-100,-80,-82,-100,-60,0,0
-100,-100,-76,-67,-100,-81,-81,-100,-55,0,0
-100,-100,-77,-100,-100,-91,-81,-100,-57,0,0
-100,-100,-77,-86,-100,-80,-85,-100,-60,0,0
-100,-100,-69,-55,-100,-86,-83,-100,-56,0,0
-100,-100,-71,-62,-100,-83,-78,-100,-57,0,0
-100,-96,-68,-61,-100,-84,-77,-88,-60,0,0
-100,-100,-69,-61,-100,-100,-79,-100,-57,0,0
-100,-100,-68,-61,-100,-100,-80,-88,-57,0,0
-100,-100,-70,-68,-100,-100,-77,-100,-51,0,0
-100,-100,-69,-61,-100,-100,-78,-100,-57,0,0
-100,-92,-69,-62,-100,-100,-78,-100,-54,0,0
-100,-100,-69,-63,-100,-83,-78,-100,-66,0,0
-100,-100,-71,-71,-100,-100,-86,-100,-53,0,0
-100,-100,-71,-72,-100,-80,-88,-100,-51,0,0
-100,-100,-71,-71,-100,-80,-88,-100,-52,0,0
-100,-100,-72,-70,-100,-100,-82,-100,-53,0,0
-100,-100,-72,-68,-100,-100,-87,-100,-53,0,0
-100,-100,-71,-69,-100,-100,-87,-100,-53,0,0
-100,-90,-71,-72,-100,-80,-85,-100,-53,0,0
-100,-100,-73,-69,-100,-100,-90,-92,-55,0,0
-100,-100,-73,-71,-100,-82,-100,-100,-59,0,0
-100,-100,-73,-67,-100,-100,-89,-100,-60,0,0
-100,-100,-85,-68,-100,-100,-79,-100,-55,0,0
-100,-100,-84,-100,-100,-88,-80,-100,-59,0,0
-100,-100,-71,-66,-100,-100,-90,-100,-52,0,0
-100,-100,-87,-70,-100,-100,-89,-100,-51,0,0
-100,-100,-100,-75,-100,-100,-100,-100,-49,0,0
-100,-100,-100,-74,-100,-100,-85,-100,-50,0,0
-100,-100,-85,-71,-100,-100,-100,-100,-54,0,0
-100,-100,-87,-73,-100,-100,-89,-100,-52,0,0
-100,-100,-80,-67,-100,-100,-91,-100,-49,0,0
-100,-100,-83,-73,-100,-100,-100,-100,-48,0,0
-100,-100,-100,-68,-100,-100,-100,-100,-46,0,0
-100,-100,-81,-69,-100,-89,-100,-100,-49,0,0
-100,-100,-84,-69,-100,-88,-100,-100,-47,0,0
-100,-100,-74,-69,-100,-88,-100,-100,-50,0,0
-100,-100,-79,-84,-100,-100,-88,-100,-57,0,0
-100,-100,-85,-72,-100,-91,-86,-100,-48,0,0
-100,-100,-85,-70,-100,-100,-85,-89,-47,0,0
-100,-100,-82,-75,-100,-100,-91,-100,-49,0,0
-100,-100,-87,-83,-100,-100,-100,-100,-49,0,0
-100,-100,-74,-59,-93,-83,-90,-100,-56,0,0
-100,-100,-74,-62,-100,-80,-82,-100,-58,0,0
-100,-100,-73,-54,-100,-93,-94,-100,-57,0,0
-100,-100,-73,-54,-100,-86,-100,-100,-53,0,0
-100,-94,-75,-70,-100,-83,-86,-100,-55,0,0
-100,-100,-73,-57,-100,-83,-94,-100,-52,0,0
-100,-100,-71,-59,-100,-83,-90,-100,-51,0,0
-100,-100,-75,-58,-100,-82,-89,-100,-56,0,0
-100,-100,-73,-61,-100,-83,-100,-100,-55,0,0
-100,-100,-72,-55,-100,-84,-90,-100,-51,0,0
-100,-100,-70,-100,-100,-83,-100,-100,-54,0,0
-100,-100,-69,-58,-100,-85,-90,-100,-57,0,0
-100,-94,-71,-58,-100,-83,-89,-100,-57,0,0
-100,-100,-71,-59,-100,-83,-87,-89,-55,0,0
-100,-100,-72,-58,-100,-82,-85,-100,-52,0,0
-100,-100,-72,-64,-100,-85,-85,-100,-43,0,0
-100,-77,-51,-51,-92,-73,-76,-91,-65,0,0
-100,-100,-56,-53,-100,-78,-83,-100,-75,0,0
-100,-73,-71,-53,-100,-80,-73,-100,-72,0,0
-100,-82,-63,-62,-100,-84,-66,-80,-63,0,0
-100,-91,-58,-62,-100,-76,-74,-100,-66,0,0
-100,-81,-58,-65,-100,-69,-68,-100,-59,0,0
-100,-83,-57,-58,-100,-100,-60,-100,-57,0,0
-100,-100,-54,-49,-100,-77,-70,-100,-68,0,0
-100,-100,-55,-61,-100,-82,-74,-100,-100,0,0
-100,-77,-50,-55,-92,-86,-71,-100,-58,0,0
-100,-87,-58,-66,-100,-75,-76,-66,-61,0,0
-100,-100,-63,-53,-73,-85,-86,-100,-66,0,0
-100,-81,-53,-49,-100,-76,-83,-100,-60,0,0
-100,-82,-69,-60,-100,-86,-86,-100,-73,0,0
-100,-77,-68,-60,-70,-80,-72,-100,-65,0,0
-100,-100,-68,-52,-100,-77,-80,-100,-74,0,0
-100,-78,-62,-60,-100,-86,-72,-100,-67,0,0
-100,-100,-56,-62,-100,-66,-74,-77,-65,0,0
-100,-100,-59,-53,-100,-69,-65,-100,-77,0,0
-100,-100,-55,-64,-100,-80,-100,-79,-61,0,0
-100,-85,-55,-60,-100,-79,-72,-88,-60,0,0
-100,-100,-56,-57,-100,-73,-70,-77,-58,0,0
-100,-100,-56,-60,-100,-100,-75,-100,-53,0,0
-100,-100,-55,-58,-100,-100,-70,-90,-57,0,0
-100,-100,-54,-58,-100,-74,-70,-100,-55,0,0
-100,-100,-55,-60,-100,-74,-70,-100,-57,0,0
-100,-100,-55,-60,-100,-73,-71,-100,-55,0,0
-100,-100,-66,-100,-100,-73,-86,-100,-70,0,0
-100,-100,-68,-68,-100,-74,-81,-82,-71,0,0
-100,-100,-64,-66,-100,-70,-81,-80,-86,0,0
-100,-100,-61,-100,-86,-78,-79,-80,-65,0,0
-100,-100,-60,-75,-83,-86,-75,-80,-62,0,0
-100,-100,-60,-69,-91,-75,-78,-100,-100,0,0
-100,-100,-63,-74,-100,-74,-78,-82,-58,0,0
-100,-100,-63,-100,-100,-79,-100,-100,-58,0,0
-100,-100,-63,-73,-100,-73,-84,-94,-61,0,0
-100,-100,-63,-73,-100,-79,-80,-100,-56,0,0
-100,-100,-84,-70,-100,-82,-100,-100,-66,0,0
-100,-100,-79,-70,-100,-100,-100,-100,-68,0,0
-100,-100,-79,-74,-100,-80,-100,-100,-68,0,0
-100,-85,-72,-63,-100,-68,-79,-100,-77,0,0
-100,-100,-74,-63,-100,-73,-82,-100,-66,0,0
-100,-100,-75,-72,-100,-71,-80,-100,-67,0,0
-100,-86,-75,-74,-100,-72,-81,-100,-64,0,0
-100,-88,-76,-61,-100,-72,-83,-80,-62,0,0
-100,-100,-77,-64,-100,-73,-80,-100,-67,0,0
-100,-100,-77,-67,-100,-73,-77,-100,-64,0,0
-100,-85,-75,-100,-100,-71,-81,-100,-66,0,0
-100,-85,-74,-66,-100,-72,-79,-81,-66,0,0
-100,-87,-77,-69,-100,-78,-81,-100,-77,0,0
-100,-100,-74,-63,-100,-72,-83,-79,-66,0,0
-100,-87,-100,-66,-100,-72,-100,-100,-65,0,0
-100,-100,-78,-67,-100,-68,-80,-92,-69,0,0
-100,-89,-78,-68,-100,-67,-80,-79,-66,0,0
-100,-91,-76,-63,-100,-73,-81,-100,-66,0,0
-100,-100,-75,-63,-100,-73,-80,-100,-64,0,0
-100,-86,-73,-72,-100,-73,-89,-100,-64,0,0
-100,-81,-69,-72,-100,-76,-77,-81,-64,0,0
-100,-74,-67,-67,-100,-74,-76,-100,-68,0,0
-100,-80,-69,-64,-100,-76,-80,-100,-64,0,0
-100,-82,-69,-71,-100,-86,-77,-100,-65,0,0
-100,-79,-100,-65,-100,-75,-92,-100,-65,0,0
-100,-78,-70,-68,-100,-76,-78,-100,-64,0,0
-100,-76,-70,-68,-96,-100,-79,-100,-65,0,0
-100,-82,-70,-66,-100,-76,-77,-100,-63,0,0
-100,-77,-71,-100,-100,-72,-75,-79,-64,0,0
-100,-80,-70,-77,-85,-100,-77,-100,-66,0,0
-100,-83,-69,-65,-100,-76,-75,-100,-66,0,0
-100,-80,-70,-68,-100,-78,-77,-100,-65,0,0
-100,-81,-70,-66,-83,-79,-77,-100,-69,0,0
-100,-81,-70,-76,-100,-77,-79,-100,-61,0,0
-100,-100,-69,-62,-100,-74,-79,-82,-68,0,0
-100,-100,-63,-54,-73,-79,-74,-77,-71,0,0
-100,-100,-63,-55,-77,-80,-74,-73,-76,0,0
-100,-100,-63,-54,-100,-77,-75,-73,-73,0,0
-100,-100,-63,-54,-77,-78,-76,-69,-74,0,0
-100,-100,-63,-53,-90,-77,-74,-73,-77,0,0
-100,-100,-63,-56,-75,-79,-76,-75,-69,0,0
-100,-100,-64,-66,-100,-78,-76,-75,-72,0,0
-100,-100,-63,-55,-76,-79,-74,-73,-75,0,0
-100,-81,-67,-51,-100,-80,-82,-100,-77,0,0
-100,-100,-73,-53,-71,-77,-83,-100,-68,0,0
-100,-100,-71,-50,-100,-82,-80,-86,-72,0,0
-100,-79,-72,-51,-100,-79,-84,-100,-69,0,0
-100,-78,-69,-57,-100,-83,-83,-100,-66,0,0
-100,-100,-73,-51,-71,-78,-87,-100,-68,0,0
-100,-79,-71,-51,-71,-77,-82,-100,-77,0,0
-100,-79,-71,-52,-100,-81,-85,-100,-71,0,0
-100,-100,-70,-51,-100,-80,-82,-80,-71,0,0
-100,-80,-76,-52,-72,-83,-78,-100,-70,0,0
-100,-78,-73,-55,-100,-83,-83,-100,-69,0,0
-100,-100,-72,-54,-100,-100,-77,-100,-100,0,0
-100,-100,-72,-52,-70,-82,-79,-100,-66,0,0
-100,-100,-73,-62,-100,-75,-80,-84,-79,0,0
-100,-100,-71,-49,-100,-79,-79,-100,-77,0,0
-100,-77,-72,-50,-100,-77,-82,-100,-67,0,0
-100,-100,-72,-50,-71,-76,-80,-84,-66,0,0
-100,-78,-73,-51,-72,-73,-82,-100,-66,0,0
-100,-77,-73,-52,-100,-100,-92,-100,-68,0,0
-100,-81,-73,-50,-72,-80,-83,-100,-68,0,0
-100,-100,-74,-50,-69,-77,-84,-100,-80,0,0
-100,-77,-71,-51,-70,-77,-81,-100,-71,0,0
-100,-100,-71,-50,-69,-78,-92,-100,-71,0,0
-100,-77,-73,-51,-100,-78,-80,-100,-78,0,0
-100,-100,-65,-47,-79,-100,-79,-100,-66,0,0
-91,-100,-65,-59,-66,-100,-82,-100,-69,0,0
-100,-100,-64,-48,-68,-83,-79,-100,-69,0,0
-100,-100,-64,-46,-68,-71,-81,-100,-70,0,0
-100,-80,-64,-47,-66,-79,-80,-100,-69,0,0
-100,-100,-69,-55,-78,-79,-81,-100,-70,0,0
